"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","CO2_hrs","AccH2O_des","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
69,1664398211,2232.40000009537,2022-09-28 15:50:11,15:50:11,5,"a_n_0_109","ozzie",1664398208.2,0.00077545806141718,0.775458061417184,-2.75081558536613,422.890703411732,506.230022896472,46.0928969100044,38.5047443156933,0.0462604063756745,2.76690123554927,0.0458349844027608,0.0286847615450126,0.00015962074799999,25.6590309645217,25.6590309645217,3.30677540350623,54.0381271087029,1.80960706904962,3.34875978475238,1.49716833445662,-34.1977005084978,31.7490242689059,2.44590232525407,-0.00261429358980436,-2.74669371221352,0.779987216074727,-2.75081558536613,428.104362134132,431.467593939394,0.0001970558870927,65.1056102162979,0.775458061417184,18.9725952705823,19.8838915151515,6.26249758754165e-05,128.580435894276,0,0,1,0,48349,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398208.2,422.8907,419.991,19.87459,18.95737,416.2255,19.56209,500.0885,90.95136,0.09993057,25.87187,25.00428,999.9,0,0,10005.765,0,0.220656,2.899814,431.4661,428.1066,0.9172196,419.991,18.95737,1.807621,1.724199,15.85284,15.11602,0.00100013,0,0,0,686,0.00100013,-19.1,-2.65,35.1312,38.3936,36.6933,38.4685,37.156,0,0,0,1664398196.4,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.9293875,-0.0433177485928748,0.0334312853290148,1,0.94877435,-0.109722866791749,0.0155408732694627,0,1,2,"1/2",2.97444,2.75407,0.0916296,0.0924013,0.0912528,0.0892688,35445.2,38646.9,35355.7,38612.4,45538.3,50777.1,55238.9,61918.4,1.99485,1.85842,0.0498071,0,24.195,999.9,51.959,29.024,23.0065,60.1611,45.5889,1,-0.134009,-0.517209,20.1648,5.19932,12.004,4.9758,3.29345,9999,726.8,9999,9999,1.86287,1.86782,1.86752,1.86874,1.86953,1.86564,1.86673,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3131,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1563.3,1563.2,1.02783,2.62573,1.54785,2.29858,1.34644,2.38892,32.2005,15.4892,18,496.827,409.77,25.2731,25.5569,30,25.5379,25.4853,20.58,23.7453,62.6604,25.272,420,18.9721,102.49,103.073,7
70,1664398216,2237.40000009537,2022-09-28 15:50:16,15:50:16,5,"a_n_0_109","ozzie",1664398213.5,0.00080491218467157,0.804912184671573,-2.7309920249898,422.882670053647,501.857194061946,45.6952823595658,38.5044654967789,0.0481846507209768,2.76728418341776,0.0477233546291094,0.0298681741038771,0.00015962074799999,25.6472044743879,25.6472044743879,3.30445606960651,54.1185152601559,1.81189443256486,3.34801208764654,1.49256163704165,-35.4966273440164,32.9553647864725,2.53828710397345,-0.00281583282243502,-2.74584694959552,0.77327947188909,-2.7309920249898,428.105264646945,431.450987878788,-0.00124337304150893,65.1056102162979,0.804912184671573,18.9910126993788,19.908396969697,0.00308806014517893,128.580435894276,0,0,1,0,48341,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398213.5,422.882666666667,419.980777777778,19.8994777777778,18.9902333333333,416.217444444444,19.5858666666667,500.124,90.9524111111111,0.0999498,25.8681,25.0154666666667,999.9,0,0,10007.9111111111,0,0.220656,2.90182777777778,431.468555555555,428.110666666667,0.909265111111111,419.980777777778,18.9902333333333,1.80990777777778,1.72720666666667,15.8726222222222,15.1431444444444,0.00100013,0,0,0,684.277777777778,0.00100013,-24.9444444444444,-3.16666666666667,35.062,38.2913333333333,36.59,38.2705555555556,37.0691111111111,0,0,0,1664398201.8,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.92492825,-0.181521613508454,0.0331342025622694,0,0.9360346,-0.214270333958727,0.0235095072978997,0,0,2,"0/2",2.97449,2.75385,0.0916249,0.0924036,0.0913291,0.0892841,35445.1,38647.6,35355.5,38613.1,45534.4,50777.2,55238.9,61919.6,1.99495,1.8588,0.0496954,0,24.1934,999.9,51.959,29.034,23.0204,60.1411,45.9375,1,-0.134088,-0.523396,20.1649,5.19932,12.004,4.9758,3.2934,9999,726.8,9999,9999,1.86288,1.86782,1.86752,1.86874,1.86953,1.86563,1.86667,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3141,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1563.4,1563.2,1.02661,2.62207,1.54785,2.29858,1.34644,2.33521,32.2005,15.4892,18,496.892,409.967,25.2676,25.5551,29.9999,25.5379,25.4838,20.5801,23.7453,62.6604,25.2567,420,18.9721,102.49,103.075,7
71,1664398221,2242.40000009537,2022-09-28 15:50:21,15:50:21,5,"a_n_0_109","ozzie",1664398218.2,0.00079556191155585,0.795561911555855,-2.72455294925911,422.873503399415,502.61212837935,45.7633711741893,38.5030841937644,0.0476702906963856,2.76474299340001,0.0472183299180483,0.0295517058475033,0.00015962074799999,25.6467837841505,25.6467837841505,3.30437359276938,54.1726428915461,1.81340585245659,3.34745686321237,1.49096774031279,-35.0842802996132,32.5704591190155,2.51090609714845,-0.00275546270123072,-2.72030002000034,0.787331846876863,-2.72455294925911,428.150594282614,431.479133333333,0.00075560597256945,65.1056102162979,0.795561911555855,18.9905984395524,19.9210678787879,0.00053299867790558,128.580435894276,0,0,1,0,48122,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398218.2,422.8735,420.0092,19.91636,18.99055,416.2084,19.60193,500.0925,90.95101,0.10005819,25.8653,25.00636,999.9,0,0,9993.062,0,0.220656,2.864192,431.4667,428.1398,0.9257971,420.0092,18.99055,1.811412,1.727211,15.88562,15.14318,0.00100013,0,0,0,680.9,0.00100013,-23.7,-2.5,35.0062,38.1749,36.5434,38.1497,36.9937,0,0,0,1664398206.6,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.90830325,-0.348153208255167,0.0406596443287137,0,0.927752225,-0.140360093808632,0.0206521783469535,0,0,2,"0/2",2.97443,2.75381,0.091628,0.0924037,0.0913657,0.0892844,35445.4,38647.3,35355.8,38612.8,45532.8,50776.8,55239.2,61919.1,1.99498,1.85845,0.0495464,0,24.1912,999.9,51.959,29.024,23.0064,60.5411,45.3806,1,-0.134123,-0.499409,20.1649,5.19947,12.0041,4.97575,3.29358,9999,726.8,9999,9999,1.86291,1.8678,1.86752,1.86874,1.86954,1.86563,1.86671,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3146,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1563.5,1563.3,1.02661,2.62329,1.54785,2.29858,1.34644,2.41577,32.2005,15.498,18,496.898,409.772,25.2565,25.5547,29.9999,25.5367,25.4838,20.5802,23.7453,62.6604,25.2499,420,18.9711,102.49,103.075,7
72,1664398226,2247.40000009537,2022-09-28 15:50:26,15:50:26,5,"a_n_0_109","ozzie",1664398223.5,0.00080004848955448,0.800048489554486,-2.72777449026199,422.874670046956,502.101861533187,45.7176430641077,38.5038071100265,0.0480081771001079,2.76524152546,0.047549901647603,0.0297594980656324,0.00015962074799999,25.6408319270921,25.6408319270921,3.30320691657132,54.2133993173183,1.81425902366063,3.34651404727736,1.48894789291069,-35.2821383893528,32.7546764193417,2.52451672965298,-0.00278561961016521,-2.71868405302302,0.795823596328772,-2.72777449026199,428.153662777155,431.487006060606,0.00053362209956426,65.1056102162979,0.800048489554486,18.9895404736634,19.9281654545454,0.00022042298998889,128.580435894276,0,0,1,0,48438,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398223.5,422.874666666667,420.016777777778,19.9254111111111,18.9896777777778,416.209333333333,19.6106,500.121,90.9524444444444,0.100082077777778,25.8605444444444,25.0039222222222,999.9,0,0,9995.84666666667,0,0.220656,2.85773777777778,431.471777777778,428.147,0.935765222222222,420.016777777778,18.9896777777778,1.81226555555556,1.72715777777778,15.8930111111111,15.1426888888889,0.00100013,0,0,0,676.5,0.00100013,-18.6666666666667,-0.833333333333333,34.9441111111111,38.0691111111111,36.451,37.979,36.9301111111111,0,0,0,1664398211.4,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.88070625,-0.172814296435286,0.0235639195262057,0,0.921595575,0.0796308855534697,0.0134888472188833,1,1,2,"1/2",2.97444,2.754,0.0916298,0.0924051,0.0913875,0.0892776,35445.6,38647.6,35356.1,38613.1,45532,50777.5,55239.6,61919.5,1.9952,1.85855,0.0499003,0,24.1878,999.9,51.959,29.024,23.0083,60.2811,46.0777,1,-0.134286,-0.515368,20.1648,5.19992,12.0041,4.9759,3.29343,9999,726.8,9999,9999,1.86292,1.8678,1.86752,1.86874,1.86954,1.86565,1.86669,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.315,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1563.5,1563.4,1.02661,2.61719,1.54785,2.29858,1.34644,2.39136,32.2005,15.498,18,497.036,409.824,25.247,25.5545,30,25.5358,25.4832,20.5807,23.7453,62.6604,25.2459,420,18.9662,102.491,103.075,7
73,1664398623.1,2644.5,2022-09-28 15:57:03,15:57:03,5,"a_y_280_98","ozzie",1664398620.1,0.00078530205056163,0.785302050561634,-3.06771262168681,423.3000038152,515.411187012669,46.9266225521529,38.5401791926424,0.047265664259029,2.76509050454677,0.0468213601220723,0.0293029208449017,0.00015962074799999,25.6636382931882,25.6636382931882,3.30767934751272,54.4333108359861,1.82364415445917,3.35023559370479,1.48403519305355,-34.6318204297681,32.1503821076499,2.47859426345556,-0.00268443791463823,-3.0641905487601,0.784925771860049,-3.06771262168681,428.211961898212,431.963509090909,0.00011155901626148,65.1018995274914,0.785302050561634,19.1049046786522,20.0283048484849,-1.37312133881771e-05,128.623840523098,0,0,1,0,48266,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398620.1,423.3,420.022454545454,20.0297090909091,19.1068818181818,416.632272727273,19.7101090909091,500.117818181818,90.9469090909091,0.100052509090909,25.8793090909091,25.0065727272727,999.9,0,0,9995.56363636364,0,0.220656,3.27753363636364,431.952,428.204090909091,0.922817636363636,420.022454545454,19.1068818181818,1.82164,1.73771363636364,15.9737181818182,15.2374818181818,0.00100013,0,0,0,684.318181818182,0.00100013,-9.90909090909091,1.09090909090909,35.1813636363636,39.3234545454545,37.0338181818182,39.5963636363636,37.5734545454545,0,0,0,1664398608.6,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.296555,-0.078388592870554,0.0228866536435539,1,0.92315875,-0.00768790243902829,0.00206378054489812,1,2,2,"2/2",2.97444,2.75385,0.0917034,0.0924036,0.0917022,0.0896312,35442.4,38647.6,35355.8,38613.1,45516,50758.9,55239.6,61920.9,1.99095,1.85998,0.0442341,0,24.2705,999.9,52.692,28.883,23.1428,60.4675,45.4006,1,-0.134583,-0.0888535,20.168,5.20007,12.0046,4.97575,3.29332,9999,727,9999,9999,1.86287,1.86782,1.86752,1.86868,1.86951,1.86565,1.86672,1.86811,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.668,0.3195,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1570.2,1570,1.02783,2.62451,1.54785,2.29858,1.34644,2.27417,32.1124,15.4367,18,494.119,410.481,24.7609,25.5547,30.0001,25.5192,25.4646,20.5897,23.9297,63.405,24.7627,420,18.9795,102.491,103.077,7
74,1664398628.1,2649.5,2022-09-28 15:57:08,15:57:08,5,"a_y_280_98","ozzie",1664398625.6,0.00079822053748248,0.798220537482485,-3.10813188533678,423.327892763233,514.956936387177,46.8856783924999,38.5430587146196,0.0481297120408579,2.76178369687256,0.0476685546627324,0.0298339114641198,0.00015962074799999,25.6486247903989,25.6486247903989,3.30473453758785,54.4518238237336,1.8230524437545,3.34800988421602,1.48168209383335,-35.2015257029776,32.6767300514652,2.52185656483845,-0.00277946592591149,-3.10939753557421,0.800293026657007,-3.10813188533678,428.156676993987,431.959121212121,-0.00015004638422642,65.1018995274914,0.798220537482485,19.0798511567732,20.0189703030303,-6.1032944772419e-05,128.623840523098,0,0,1,0,48250,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398625.6,423.327888888889,420.003666666667,20.0230333333333,19.0820555555556,416.660111111111,19.7037333333333,500.076888888889,90.9476777777778,0.100087733333333,25.8680888888889,24.9950111111111,999.9,0,0,9975.97222222222,0,0.220656,3.32420888888889,431.977666666667,428.174333333333,0.940964666666667,420.003666666667,19.0820555555556,1.82104777777778,1.73546888888889,15.9686333333333,15.2173777777778,0.00100013,0,0,0,683.333333333333,0.00100013,-16.3333333333333,-0.666666666666667,35.201,39.4025555555556,37.062,39.729,37.625,0,0,0,1664398614,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.30868073170732,-0.00170383275261133,0.0294541507605563,1,0.925536170731707,0.0390632822299663,0.00598042335520121,1,2,2,"2/2",2.97443,2.75379,0.0917015,0.0924196,0.0916661,0.0894847,35442.5,38647,35355.8,38613.2,45517.5,50767.3,55239.2,61921.1,1.991,1.85982,0.0440106,0,24.2693,999.9,52.692,28.883,23.1434,60.3875,45.8854,1,-0.134322,-0.702135,20.1635,5.20007,12.0052,4.97565,3.2932,9999,727,9999,9999,1.86286,1.86782,1.86753,1.8687,1.86951,1.86564,1.86673,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.668,0.319,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1570.2,1570.1,1.02783,2.61353,1.54785,2.29858,1.34644,2.4231,32.1124,15.4367,18,494.161,410.397,24.7512,25.5547,30.0002,25.5202,25.4646,20.5875,23.9297,63.405,25.1822,420,18.9688,102.49,103.077,7
75,1664398633.1,2654.5,2022-09-28 15:57:13,15:57:13,5,"a_y_280_98","ozzie",1664398630.3,0.00082910242959728,0.82910242959729,-3.06937952826285,423.318003809159,509.812313631695,46.4171873873939,38.542088101588,0.0500492480305847,2.76765697727229,0.0495518248306739,0.0310141699159883,0.00015962074799999,25.6351333730291,25.6351333730291,3.30209022974585,54.424325779127,1.8215438007972,3.34692947449578,1.48054642894864,-36.5634171452405,33.9462462829247,2.61402449169094,-0.00298674987683966,-3.08191978820071,0.830398119854874,-3.06937952826285,428.196059356216,431.950339393939,-7.29610568013016e-05,65.1018995274914,0.82910242959729,19.0211871393946,19.997103030303,-0.00011583852118988,128.623840523098,0,0,1,0,48296,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398630.3,423.318,420.0422,20.0065,19.03016,416.6502,19.68795,500.1033,90.94767,0.09992957,25.86264,24.98771,999.9,0,0,10010.635,0,0.2218972,3.275715,431.9599,428.1909,0.9763241,420.0422,19.03016,1.819544,1.730749,15.9557,15.175,0.00100013,0,0,0,685.2,0.00100013,-13.6,-1.85,35.25,39.4748,37.0998,39.831,37.6374,0,0,0,1664398618.8,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.29450365853659,-0.0741411846689753,0.0353058504621969,1,0.937542097560976,0.182736209059236,0.0211272428796992,0,1,2,"1/2",2.97445,2.75393,0.0917003,0.092402,0.0916059,0.0893726,35442.5,38647.2,35355.7,38612.6,45520.7,50772.9,55239.4,61920.3,1.99113,1.85998,0.0433698,0,24.2685,999.9,52.716,28.883,23.1529,60.2475,45.4768,1,-0.132899,-1.44399,20.1602,5.19962,12.0046,4.9757,3.29323,9999,727,9999,9999,1.86287,1.86781,1.86752,1.86869,1.86952,1.86558,1.86673,1.8681,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.668,0.3182,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1570.3,1570.2,1.02783,2.62451,1.54785,2.29858,1.34644,2.2998,32.1344,15.4367,18,494.247,410.481,25.1064,25.5554,30.0009,25.5208,25.4646,20.5889,23.9297,63.405,25.1901,420,18.9592,102.491,103.076,7
76,1664398638.1,2659.5,2022-09-28 15:57:18,15:57:18,5,"a_y_280_98","ozzie",1664398635.6,0.00083237422871513,0.832374228715133,-3.1471092676086,423.289892814531,511.99937414051,46.6164909591794,38.5396749646913,0.0501709631187782,2.7640577880358,0.049670486789975,0.0310886038930918,0.00015962074799999,25.6411539991481,25.6411539991481,3.30327003955618,54.3677813005702,1.8204267793425,3.34835583831965,1.48284326021368,-36.7077034863374,34.0768530146164,2.62767309329008,-0.00301775768289758,-3.12316157328463,0.833757392047752,-3.1471092676086,428.086347473719,431.934963636364,2.85059106794274e-05,65.1018995274914,0.832374228715133,19.0129103893865,19.9918084848485,-2.83138623741312e-05,128.623840523098,0,0,1,0,48152,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398635.6,423.289888888889,419.966444444445,19.9941555555556,19.0139,416.622222222222,19.6761888888889,500.127,90.9478222222222,0.100122977777778,25.8698333333333,24.9913555555556,999.9,0,0,9989.36888888889,0,0.230003222222222,3.32347555555556,431.925888888889,428.106555555556,0.980236777777778,419.966444444445,19.0139,1.81842444444444,1.72927333333333,15.9460777777778,15.1617333333333,0.00100013,0,0,0,688.944444444444,0.00100013,-23.3888888888889,-2.66666666666667,35.25,39.5413333333333,37.125,39.9441111111111,37.687,0,0,0,1664398623.6,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.29877170731707,0.111458048780493,0.0376455254298561,0,0.951371243902439,0.246073588850174,0.0254714302803332,0,0,2,"0/2",2.97445,2.75395,0.0916991,0.0924045,0.0915876,0.0893566,35442.3,38647,35355.5,38612.6,45521.2,50773.5,55238.8,61920,1.99115,1.86,0.0442713,0,24.2705,999.9,52.716,28.883,23.1538,60.6175,45.9054,1,-0.133852,-0.826359,20.1651,5.19947,12.0043,4.97575,3.2934,9999,727,9999,9999,1.86288,1.86782,1.86752,1.86866,1.86951,1.86561,1.86675,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.668,0.3179,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1570.4,1570.3,1.02783,2.61597,1.54785,2.29858,1.34644,2.44873,32.1124,15.4454,18,494.263,410.507,25.2358,25.5569,29.9999,25.5208,25.4663,20.5895,23.9297,63.405,25.1981,420,18.9505,102.49,103.075,7
77,1664398643.1,2664.5,2022-09-28 15:57:23,15:57:23,5,"a_y_280_98","ozzie",1664398640.3,0.00082703814206805,0.827038142068052,-2.98454478111431,423.271303710598,507.643714764663,46.2198052383427,38.5378891759797,0.0497188460796881,2.76535784057336,0.0492275301718283,0.0308109444187507,0.00015962074799999,25.6573982254975,25.6573982254975,3.30645511681982,54.3044202951785,1.8198865061881,3.35126771687438,1.48656861063173,-36.4723820652011,33.8591796318602,2.61006598275709,-0.00297682983577374,-3.09605030099848,0.830422043257929,-2.98454478111431,428.109482242838,431.8596,-0.0209981104047341,65.1018995274914,0.827038142068052,19.0114967167014,19.984296969697,-4.09221913392001e-05,128.623840523098,0,0,1,0,48274,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398640.3,423.2713,419.9785,19.98827,19.01188,416.6035,19.67055,500.1014,90.94767,0.1000548,25.88451,25.00119,999.9,0,0,9997.058,0,0.220656,3.292695,431.9042,428.1178,0.9763758,419.9785,19.01188,1.817886,1.729087,15.94144,15.16005,0.00100013,0,0,0,679.5,0.00100013,-16.5,-2.05,35.2624,39.5872,37.1746,40.0372,37.7122,0,0,0,1664398629,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.30591121951219,-0.0187039024390247,0.0349126067240601,1,0.965234780487805,0.166136236933799,0.0198650636134508,0,1,2,"1/2",2.97446,2.75385,0.0916866,0.0924042,0.0915601,0.0893513,35442.4,38647.1,35355.1,38612.7,45522.1,50774.1,55238.3,61920.3,1.99142,1.85985,0.0449717,0,24.2705,999.9,52.741,28.883,23.1663,60.5675,45.5048,1,-0.133887,-0.582124,20.1665,5.19947,12.004,4.97575,3.2933,9999,727,9999,9999,1.86286,1.86783,1.86752,1.86867,1.86952,1.8656,1.86671,1.86811,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.667,0.3174,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1570.5,1570.4,1.02783,2.62207,1.54785,2.29858,1.34644,2.30225,32.1124,15.4367,18,494.442,410.426,25.2462,25.5569,30.0001,25.5208,25.4667,20.5893,23.9297,63.405,25.1981,420,18.9453,102.489,103.076,7
78,1664398648.1,2669.5,2022-09-28 15:57:28,15:57:28,5,"a_y_280_98","ozzie",1664398645.6,0.00082265581449038,0.822655814490388,-3.07618257328367,423.25000381918,511.258657609985,46.5484798354958,38.535570938302,0.0493519366812416,2.766101856781,0.0488679362812007,0.030585550003683,0.00015962074799999,25.6687163668824,25.6687163668824,3.30867590033668,54.2495517654783,1.81913082810359,3.35326425546835,1.48954507223309,-36.2791214190261,33.6801706195826,2.59584711971573,-0.00294405897979999,-3.05243651139943,0.824771245044864,-3.07618257328367,428.134133755309,431.888236363636,0.00171801718600923,65.1018995274914,0.822655814490388,19.0101619770518,19.9777036363636,-2.64448300610898e-05,128.623840523098,0,0,1,0,48320,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664398645.6,423.25,420.006555555556,19.9801666666667,19.0103888888889,416.582444444444,19.6628555555556,500.089111111111,90.9469666666667,0.0998628444444444,25.8945666666667,25.0079111111111,999.9,0,0,10001.5277777778,0,0.220656,3.24361777777778,431.879,428.145777777778,0.969777444444444,420.006555555556,19.0103888888889,1.81713444444444,1.72894,15.9349888888889,15.1587111111111,0.00100013,0,0,0,682,0.00100013,-22.1111111111111,-1.94444444444444,35.312,39.6525555555556,37.187,40.1317777777778,37.75,0,0,0,1664398633.8,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,3.28410829268293,-0.065038118466889,0.0356916770309297,1,0.974558536585366,0.00968529616725023,0.00760073718214728,1,2,2,"2/2",2.97444,2.75373,0.0916923,0.0924135,0.0915386,0.0893473,35442.4,38646.6,35355.3,38612.5,45523.7,50773.9,55238.9,61919.9,1.99112,1.85975,0.0451282,0,24.2707,999.9,52.741,28.883,23.166,60.3675,45.7612,1,-0.13392,-0.478864,20.1671,5.19977,12.004,4.9758,3.29343,9999,727,9999,9999,1.86287,1.86783,1.86753,1.86869,1.86953,1.86562,1.86672,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.667,0.3172,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1570.6,1570.5,1.02783,2.61108,1.54785,2.29858,1.34644,2.41943,32.1124,15.4454,18,494.247,410.37,25.23,25.5569,30.0001,25.5208,25.4667,20.5872,24.2007,63.405,25.2081,420,18.9423,102.49,103.075,7
